"Wavelength","Rad_mean","Rad_sd"
954,7.31861664280586e-05,4.92159428285969e-05
955,9.50097502692415e-05,5.68687722062407e-05
956,8.28572458448207e-05,5.21281055533673e-05
957,8.31060534687822e-05,4.81199850763379e-05
958,9.86976386843707e-05,5.21325162776818e-05
959,9.11360340990086e-05,5.8892349344312e-05
960,0.00010363870411993,5.67231785037072e-05
961,0.000118536315734445,5.56653846243425e-05
962,0.000122426475318917,5.84647856080855e-05
963,0.000118414210753599,6.88004830010284e-05
964,0.000150405137364942,5.99341818983151e-05
965,0.000195722825715166,5.68358675063298e-05
966,0.000245847608566692,6.47663349086775e-05
967,0.000304296346730553,7.28480605569083e-05
968,0.000369827809990966,6.72421516952866e-05
969,0.000471997904896853,6.77966553273708e-05
970,0.000616692667244934,7.13229126825798e-05
971,0.00078381583938608,8.28985368196534e-05
972,0.000915182424359955,7.85853351951766e-05
973,0.00106214171391912,8.03482761180363e-05
974,0.00121040388592519,9.00901365533495e-05
975,0.00133491903427057,9.41116328318938e-05
976,0.00144384423911106,0.000100881792694654
977,0.00158711214666255,9.78997101225983e-05
978,0.00172944265825208,0.000107844118592196
979,0.0018788930377923,0.000121832057144637
980,0.00215448552567977,0.000127454838842192
981,0.00252714333764743,0.00013079640162452
982,0.00307990031084046,0.000145111701329043
983,0.0038458057155367,0.000175572225118192
984,0.004777262826683,0.000220486464280735
985,0.0059539026231505,0.000269028783696308
986,0.00734675529645756,0.00032474331140429
987,0.00887949825963005,0.000394758267517151
988,0.010459822146222,0.000475194284249882
989,0.0120425534620881,0.000566590209465831
990,0.0134378077974543,0.000647635645851321
991,0.0145242186589167,0.000710554777713838
992,0.0152395139075816,0.000758336605469266
993,0.0155150664644316,0.00078145257027977
994,0.0154081844631582,0.000783249469053035
995,0.0150505730323493,0.000768197152749022
996,0.0146034103585407,0.000742694566916541
997,0.0141966057009995,0.000708304589306201
998,0.0139427801175043,0.000694552588602079
999,0.0139475771412253,0.000684803741385018
1000,0.0142448611045256,0.000675824281319363
1001,0.0140290980832651,0.000672260998318753
1002,0.0142486575664952,0.000675514328767792
1003,0.0144568275660276,0.000682936855803502
1004,0.0146716826176271,0.000695029207744218
1005,0.01486363385804,0.000700437230146614
1006,0.0149401480564848,0.000705148797432494
1007,0.015004959711805,0.000713737222456333
1008,0.0148931904463097,0.000711127661096384
1009,0.0146666777739301,0.000700750518197421
1010,0.0143346865708008,0.000689971589090639
1011,0.0138277491461486,0.000673959690885407
1012,0.0133311320468783,0.00065468658071993
1013,0.0127370658144355,0.000628833143517316
1014,0.0121333075733855,0.00061173944601457
1015,0.0115504037216306,0.000584948317807799
1016,0.0110095001198351,0.000554353123303866
1017,0.010543933075387,0.00053395044315143
1018,0.0101546176010743,0.000515424974425142
1019,0.0099148204526864,0.000499857986288156
1020,0.00977058758726344,0.000490213648056143
1021,0.0097565491613932,0.000484240886395499
1022,0.00990134262479842,0.000479505923913083
1023,0.0100808961945586,0.000482651066922478
1024,0.0104093937715516,0.000493233053596954
1025,0.0106926662568003,0.000504813277210018
1026,0.0110699615068734,0.000527585042551173
1027,0.0113555166684091,0.000542192170456871
1028,0.0116339462157339,0.000555434228698409
1029,0.0118640005216002,0.000566119984114336
1030,0.0120074481097981,0.00056892921384695
1031,0.012078695720993,0.000576275207007016
1032,0.0120261532440782,0.00058045086623163
1033,0.0118891521682963,0.000578956058386978
1034,0.0116661615017801,0.000571695156835946
1035,0.0113216512976214,0.000559577190791938
1036,0.010967077948153,0.000545212859119365
1037,0.0105083765485324,0.000523100631939469
1038,0.0100982953072526,0.000505251097540075
1039,0.00962215473409742,0.000484435854526056
1040,0.00923687833361328,0.000469066116202245
1041,0.00884403063217178,0.000457712928101756
1042,0.00855537104653195,0.000445134739963809
