"Wavelength","Rad_mean","Rad_sd"
1341,0.0199770439649001,0.000943906263319402
1342,0.0183875761367381,0.000868364118285579
1343,0.0166686939075589,0.000787451901313485
1344,0.0148950152518228,0.000703825069748611
1345,0.0130844412697479,0.00061734820199939
1346,0.011307517408859,0.000531837906143382
1347,0.00961691073607653,0.000451784637552422
1348,0.00801102619385347,0.00037751293728942
1349,0.00655834251316264,0.000309551572664066
1350,0.00526854755124077,0.000248949568678981
1351,0.00414668468176387,0.000196460720105854
1352,0.00320831657154486,0.000151663066089626
1353,0.00243722295679618,0.000116690022424243
1354,0.00182250278885476,9.16455250314973e-05
1355,0.00133996760327136,7.12283102251423e-05
1356,0.000970840211666655,5.55091842351578e-05
1357,0.000696147338749142,4.32807597764457e-05
1358,0.000500693849753588,3.53772805134836e-05
1359,0.000342620601513772,3.0000163851708e-05
1360,0.000261325581523124,2.88227258372568e-05
1361,0.000185318479852867,2.67404721644299e-05
1362,0.000152110169656225,2.46201213491698e-05
1363,0.00011913403213839,2.34831713933947e-05
1364,0.000108965111958241,2.36487031277674e-05
1365,9.82736672813189e-05,2.3456841643777e-05
1366,9.53515613400668e-05,2.19796847574466e-05
1367,9.79910849309818e-05,2.38045045877628e-05
1368,0.000107325690860307,2.44820120476301e-05
1369,0.000115540071328724,2.28283754196048e-05
1370,0.00012683675991866,2.40007733672897e-05
1371,0.000136688893435348,2.55820143562509e-05
1372,0.000143592111307953,2.35586086550156e-05
1373,0.000150617104955018,2.34831657595727e-05
1374,0.000157278771112033,2.52557915443489e-05
1375,0.000162647251709132,2.48830245055049e-05
1376,0.000165208178805187,2.33311495561337e-05
1377,0.000165194555120252,2.49172041957959e-05
1378,0.000163639684215013,2.37407484661927e-05
1379,0.000161391915426066,2.3314784908065e-05
1380,0.000162191758972767,2.25369454972171e-05
1381,0.000166389406913368,2.33757867495514e-05
1382,0.000173431314105983,2.2491420731123e-05
1383,0.000184298463427695,2.29873440701845e-05
1384,0.000199323708002339,2.39900591419432e-05
1385,0.000216389322995383,2.44591570627389e-05
1386,0.000236650433726027,2.50332028278487e-05
1387,0.00025950997012842,2.81551153051317e-05
1388,0.000284296403988265,2.91991991544564e-05
1389,0.000313607971256715,3.02052652813763e-05
1390,0.000340875196925481,2.99324657424635e-05
1391,0.000367874569565174,2.82874075983505e-05
1392,0.000396978606440825,2.88275662926695e-05
1393,0.000424034179013688,2.86694161021673e-05
1394,0.000457245760626392,3.01980715416222e-05
1395,0.000495935039507458,3.31159879315499e-05
1396,0.000532740960916271,3.4968234385121e-05
1397,0.000568520462693414,3.50939937188118e-05
1398,0.000606809984747088,3.73086639497443e-05
1399,0.000642255027778447,3.80676006795137e-05
1400,0.000686205961974338,3.90270581873714e-05
1401,0.000742345404578373,4.19832931350215e-05
1402,0.000806236410571728,4.51786367328994e-05
1403,0.000882073977554683,4.95325629709398e-05
1404,0.000972596509673167,5.45247786777674e-05
1405,0.0010801118958625,5.86040315996382e-05
1406,0.00120658975734841,6.46739587910097e-05
1407,0.00135154849936953,7.03920000156461e-05
1408,0.00151567811204586,7.8075548215529e-05
1409,0.0016937221219996,8.76802212547872e-05
1410,0.00187998703913763,9.7655482158178e-05
1411,0.00207948500523344,0.000107358194389828
1412,0.00228755350050051,0.000117015951356913
1413,0.00249904442694969,0.000125405590674739
1414,0.00272498126025312,0.00013527857533053
1415,0.00295759916305542,0.000147155383305028
1416,0.00319961169618182,0.00015966634076899
1417,0.00345279973815195,0.000171974481719884
1418,0.00371110590640455,0.000185291162785268
1419,0.00398071727715433,0.000199132076258161
1420,0.00425009429920465,0.0002124820186432
1421,0.00451738324947655,0.000225125195732428
1422,0.00477792465128005,0.000236823646483715
1423,0.00501085206167772,0.00024808617373433
1424,0.00523348498973064,0.000258799675633758
1425,0.00541727186180651,0.000267626817725222
1426,0.00557012212695554,0.000275777379409285
1427,0.00569657329353504,0.000282165344763511
1428,0.00578706777421758,0.000284646713373451
1429,0.00586272711167112,0.000287964451270297
1430,0.00591013839701191,0.000291075510614476
1431,0.00595285936724395,0.000295497549969361
1432,0.00598804046167061,0.00029620225330501
1433,0.00603499640943482,0.00029849367954776
1434,0.00610824468079954,0.000302906752072494
1435,0.00620755149517208,0.000307177856513537
1436,0.0063485555187799,0.000314804690596301
1437,0.00652727479347959,0.000324765274863914
1438,0.00674133909866214,0.000334296228526947
1439,0.00699879075866193,0.000345522017758148
1440,0.00729369141394272,0.000360827260997746
1441,0.00762578955153003,0.000377819173625846
1442,0.00799276493024081,0.000395907027867431
1443,0.00840017030481249,0.00041712796397132
1444,0.00884234048658982,0.000437576471009778
1445,0.0093273501819931,0.000459943659985007
1446,0.00986457194434479,0.000487297848552387
1447,0.0104493809840642,0.000515851177785434
1448,0.0110624069068581,0.000545477175384216
1449,0.0117119338456541,0.000576449951985345
1450,0.0123818454379216,0.000607806893654401
1451,0.0130360717792064,0.000639576948927002
1452,0.0136982629261911,0.000670601859381037
1453,0.0143148165754974,0.000699876482543482
1454,0.0148484879219905,0.000726666541984771
1455,0.0153043556911871,0.000748455045087891
1456,0.0156376061309129,0.000764578459797301
1457,0.0158292447868735,0.000775487916066465
1458,0.0158870379859582,0.00077947302031087
1459,0.0158133149705827,0.000776534296668573
1460,0.0155964258592576,0.000766830065404544
1461,0.0152786926878616,0.000752442012760868
1462,0.0149037356069311,0.000735505686362818
1463,0.0144806692795828,0.000715359762382316
1464,0.0140979145560414,0.000697394447617056
1465,0.0136696674395353,0.000678554043942089
1466,0.0133723033964634,0.000664529507166384
1467,0.0131033034203574,0.000650649767148773
1468,0.0129711352987215,0.000643076767050641
1469,0.0129507669340819,0.000639464435692076
1470,0.0130158224655315,0.000641181068779892
1471,0.0131942932354286,0.000649429529645257
1472,0.0134357052203268,0.000659794670493789
1473,0.0137700256099924,0.000674406386486949
1474,0.0141526920953766,0.00069198323472119
1475,0.0145722744613886,0.00071204402305658
1476,0.0150190650159493,0.000732270155782001
1477,0.0154696323210374,0.000753702712643311
1478,0.0159422184107825,0.000777975357852244
1479,0.0164435705449432,0.000802254278291887
1480,0.0169824922131374,0.00082713837726013
1481,0.0175661792140454,0.00085544542572991
1482,0.0181974226841703,0.000886229838680125
1483,0.0188687321916223,0.000917760622444625
1484,0.0195804890850559,0.000953310085292442
1485,0.0203398353978992,0.000992981877056083
1486,0.0211361074959859,0.00103208157370222
1487,0.0219793740008026,0.00107164837205851
1488,0.0228544010780752,0.00111327794917003
1489,0.0237349856738001,0.00115475599553536
1490,0.0246035085991025,0.00119566521053283
1491,0.0254350821208209,0.00123500096148434
1492,0.0262176721263677,0.00127112645788264
1493,0.0269461828190833,0.00130472222157565
1494,0.0276001036539674,0.00133578898758549
1495,0.0281843349523842,0.00136423894572718
1496,0.0287126118596643,0.00139159301569928
1497,0.0291666373796761,0.00141682604651649
1498,0.0295653108041734,0.00143859767128664
1499,0.0299311852175742,0.00145719799358439
1500,0.0302617715485394,0.00147272035605906
1501,0.030572831183672,0.00148657647750185
1502,0.030889049731195,0.00150233992629501
1503,0.0312213591765612,0.00151982325538704
1504,0.0315636306535453,0.00153759380156328
1505,0.0319372606184334,0.00155712931028437
1506,0.0323223441559821,0.00157491360661006
1507,0.0326973974332213,0.00159196234149124
1508,0.0330691686179489,0.00161052264845052
1509,0.0334217640571296,0.00162714400836316
1510,0.0337536315433681,0.00164270766380614
1511,0.0340696968045086,0.00165660695866745
1512,0.0343606213945895,0.0016682952285496
1513,0.0346113995648921,0.00167879036228843
1514,0.0348450224101543,0.00168860898244408
1515,0.0350584511458874,0.00169811791224717
1516,0.0352422637771815,0.00170782195144464
1517,0.0354199181590229,0.00171744828830493
1518,0.0355834504216909,0.00172677346246406
1519,0.0357371344044805,0.0017360936533076
1520,0.0358799344394356,0.00174657390301535
1521,0.0360127805918455,0.00175456593983758
1522,0.0361430607177317,0.00176176228528676
1523,0.0362457690294832,0.00176789844336513
1524,0.0363272086344659,0.00177269982880631
1525,0.0363967857137322,0.00177517777505153
1526,0.0364412500802428,0.00177520971501057
1527,0.0364833524357527,0.00177667656208019
1528,0.0365175550524145,0.00177701776413648
1529,0.0365417015645653,0.00177709062262092
1530,0.0365554654691368,0.0017793439528364
1531,0.0365678199473768,0.0017784265106238
1532,0.0365650351997465,0.00177307661009623
1533,0.0365690659731627,0.00177103392301609
1534,0.0365697654336691,0.00176971479290674
1535,0.0365779288299382,0.00176788517773554
1536,0.0365882588550448,0.00176688344606992
1537,0.0366107884701341,0.00176646929388917
1538,0.0366338025778532,0.00176462500502913
1539,0.0366611417289823,0.0017624870214983
1540,0.0366902603860945,0.00176211831771107
1541,0.0367146758362651,0.00176251099907867
1542,0.0367421243898571,0.00176212999662249
1543,0.0367639423441142,0.00176262717809201
1544,0.0367781196068972,0.00176395516619541
1545,0.0367891458887607,0.00176367551689004
1546,0.0367781582847238,0.00176333628322512
1547,0.0367510380316526,0.00176431004647925
1548,0.0367149605602026,0.00176231092787699
1549,0.0366617187298834,0.00176086860208625
1550,0.0366020587459207,0.00176260320309735
1551,0.0365427314676344,0.00176123252821019
1552,0.0364641746878624,0.00175982996225296
1553,0.0363754883408546,0.00176055689206842
1554,0.0362926863599569,0.00175858249070445
1555,0.0361979188863188,0.00175611149735227
1556,0.0360949044395238,0.00175367159200231
1557,0.0359826737083495,0.00174800224364724
1558,0.0358463090099394,0.00174141029289982
1559,0.0356744248140603,0.00173380195747956
1560,0.0354705249052495,0.0017225726842863
1561,0.0352245056349784,0.00171029376855993
1562,0.0349286619573832,0.00169580106302217
1563,0.0345931846927851,0.00167811110027655
1564,0.0342223418783396,0.00165991174714902
1565,0.0338241278659552,0.00163984508423457
1566,0.0333978043030947,0.00161799962830961
1567,0.0329658975638449,0.00159646264063888
1568,0.0325352546852082,0.00157590812542429
1569,0.0321270281728357,0.00155786713897475
1570,0.0317687923461199,0.0015425334196227
1571,0.0314643659442663,0.00153007058926887
1572,0.0312329432927072,0.00151961874200102
1573,0.0310783263295889,0.00151254604847
1574,0.0310027464665472,0.00151027709871849
1575,0.0310059481114149,0.00150991721847458
1576,0.0310772281978279,0.0015128771587106
1577,0.0312047053594142,0.00152112554047642
1578,0.0313859363086522,0.00153169998078908
1579,0.0316006987169385,0.00154298609922719
1580,0.0318284505233169,0.00155466907522307
1581,0.0320637908298522,0.00156558228432091
1582,0.0322838334180415,0.00157564110074642
1583,0.032481563873589,0.00158479913495804
1584,0.032654966134578,0.00159297811982853
1585,0.0328022008668631,0.00160073680154602
1586,0.0329143207427114,0.00160470526543211
1587,0.032986298808828,0.00160638670094918
1588,0.0330206020455808,0.00160861758661672
1589,0.0330162819288671,0.00160870534424914
1590,0.0329731040913612,0.00160640253431532
1591,0.0328816269990057,0.00160191351141685
1592,0.0327446847129613,0.00159387353975904
1593,0.0325604119338095,0.00158378248080034
1594,0.0323274040594697,0.00157256323608386
1595,0.0320689027756453,0.00156061136216677
1596,0.0317903660982847,0.00154954178004645
1597,0.0314964220672846,0.00153634095126763
1598,0.0312068178411573,0.00152116308315513
1599,0.0309281986486167,0.00150779148146809
1600,0.030662454534322,0.00149228490803497
1601,0.0304280064906925,0.00147791274394128
1602,0.0302413441892713,0.00146977004995833
1603,0.0300997754372656,0.00146270730791978
1604,0.0300192199926823,0.00145842810061007
