"X670","X672.5","X675","X677.5","X680","X682.5","X685","X687.5","X690","X692.5","X695","X697.5","X700","X702.5","X705","X707.5","X710","X712.5","X715","X717.5","X720","X722.5","X725","X727.5","X730","X732.5","X735","X737.5","X740","X742.5","X745","X747.5","X750","X752.5","X755","X757.5","X760","X762.5","X765","X767.5","X770","X772.5","X775","X777.5","X780","X800"
5.28031615592055,0.421128,0.072574,0.035012,0.015622,0.009174,0.004362,0.00314,0.002654,0.001612,0.000236000000000001,8.00000000000125e-06,0.000221999999999997,0.000491999999999996,0.000234,0.000421999999999997,0.000369999999999996,0.000289999999999998,0.000183999999999997,0.000180000000000001,-0.000188,-9.99999999999943e-06,-0.000293361702127657,-3.00000000000011e-05,-0.000328,-0.000235999999999996,-0.000333999999999998,-0.000156000000000003,-0.000338,-0.000624000000000001,0.000166,0.000184000000000003,-7.20000000000027e-05,8.80000000000024e-05,0.000164000000000001,-2.8000000000003e-05,-0.000117999999999998,-0.000578,-0.000354000000000005,-0.000504000000000002,-0.000344,-0.000509999999999999,4.00000000000006e-05,-0.000282000000000002,0.000214000000000001,NA
3.7759836606273,0.464248,0.07722,0.039912,0.018604,0.01077,0.00538,0.003966,0.003866,0.002046,0.000760000000000005,0.000174000000000004,0.000390000000000001,0.000384,0.000159999999999997,0.000306,0.000540000000000001,0.000384000000000003,0.000448000000000002,-3.40000000000032e-05,-0.000518000000000001,-0.000330000000000001,-0.00084336170212766,-0.000256000000000003,-0.000630000000000001,-0.000303999999999999,-0.000549999999999997,-0.000441999999999999,-0.000634,-0.000611999999999995,0.000466000000000003,0.000226000000000005,-0.000162,-0.000147999999999999,0.000202000000000007,1.80000000000007e-05,4.20000000000044e-05,-0.000367999999999998,-0.000308000000000001,-0.000607999999999996,-0.000405999999999995,-0.000311999999999998,-0.000253999999999994,-0.000459999999999997,0.000374000000000007,NA
2.51360504612416,0.46258,0.071684,0.03396,0.012932,0.007296,0.003518,0.002708,0.002178,0.001166,0.000229999999999998,0.000134,0.000179999999999998,4.5999999999998e-05,0.000211999999999998,0.000169999999999999,-3.00000000000011e-05,0.000147999999999993,0.000447999999999996,3.99999999999977e-05,-0.000116,-0.000273999999999998,-0.000286085106382984,-0.000258000000000001,-0.000140000000000003,-0.000244000000000005,-0.000670000000000005,-0.000512000000000003,-0.000322000000000003,-0.000667999999999998,-0.000116000000000003,-3.80000000000024e-05,-0.000148000000000002,-2e-04,-0.000318000000000001,-0.000300000000000003,-0.000357999999999998,3.9999999999992e-06,-2.80000000000001e-05,-0.000102000000000001,0.000218000000000004,2.40000000000009e-05,0.000144000000000003,-0.000261999999999998,0.000196000000000001,NA
2.58027570465851,0.465706,0.07922,0.039652,0.018198,0.01028,0.005128,0.003852,0.00323,0.001966,0.000698000000000002,0.000490000000000001,0.000245999999999998,0.000323999999999998,0.000155999999999997,-2.00000000000102e-06,5.99999999999966e-05,0.000559999999999997,0.000181999999999999,0.000161999999999998,-4.20000000000044e-05,-0.000464000000000004,-0.000470255319148939,-0.000404000000000005,-0.000324000000000004,-0.000194,-0.000181999999999999,-0.000344000000000003,-0.000590000000000001,-0.000407999999999998,-0.000176000000000002,-0.000126000000000005,-0.000122000000000003,-0.000158000000000001,-5.99999999999994e-05,-0.000140000000000006,7.59999999999963e-05,-0.000231999999999999,-0.000420000000000002,-0.000360000000000002,-0.000359999999999999,-0.000370000000000002,-0.000416,-0.000119999999999996,-0.000123999999999998,NA
2.16425079540416,0.46287,0.077746,0.038782,0.015816,0.00881,0.00553799999999999,0.003354,0.00294199999999999,0.001544,0.000519999999999996,8e-04,0.000238000000000005,0.000452000000000001,0.000416,0.000390000000000001,0.000588,7.99999999999954e-05,-5.39999999999992e-05,-1.99999999999989e-05,-0.000113999999999999,0.000166000000000003,-0.000245531914893616,-0.000271999999999997,-0.000293999999999997,-0.000545999999999998,-0.000821999999999994,-0.000446000000000001,-0.000801999999999995,-0.000185999999999996,0.000281999999999996,-0.000316000000000003,-0.000145999999999998,-0.000476000000000002,0.000260000000000002,-2.00000000000102e-06,5e-05,-0.000929999999999998,-0.000368000000000001,-0.000541999999999999,-0.000625999999999999,-0.000657999999999998,-0.000530000000000001,-0.000362000000000003,-0.000208000000000001,NA
1.82362433998321,0.46766,0.078486,0.038126,0.015474,0.009118,0.00481,0.002474,0.002298,0.001156,0.000321999999999997,-9.19999999999987e-05,-0.000214000000000001,-0.000108000000000001,-0.000124000000000004,-0.000257999999999998,-0.000148000000000005,0.000628,3.79999999999995e-05,0.000484000000000003,-0.000361999999999998,0.000256,-0.000138127659574468,7.19999999999999e-05,-0.000272,-0.000381999999999999,-0.000344000000000003,-0.000331999999999999,-0.000387999999999997,-0.000328,-0.000195999999999998,-9.99999999999943e-06,-1.80000000000007e-05,-3.40000000000032e-05,0.000244000000000003,0.000396000000000001,8.59999999999985e-05,-0.000662,-0.000358000000000001,-0.000156000000000003,-0.000445999999999998,3.0000000000004e-05,-0.000694000000000003,-0.000469999999999999,-0.000374000000000001,NA
1.51960613706657,0.472936,0.078238,0.038184,0.014748,0.007892,0.004154,0.00256,0.002474,0.001358,0.000135999999999999,3.19999999999965e-05,0.000160000000000002,0.000269999999999999,0.000174000000000001,0.000547999999999996,0.000224000000000001,0.000641999999999996,-3.79999999999995e-05,-0.000162,-0.000559999999999999,-8.80000000000024e-05,-0.00069876595744681,-0.000418000000000004,-0.000612,-0.000472,-0.000636000000000001,-0.000212,-0.000232000000000002,-0.000281999999999996,-0.000105999999999995,-9.00000000000006e-05,1.20000000000005e-05,-0.000235999999999999,3.39999999999975e-05,2.79999999999973e-05,-9.7999999999999e-05,-0.000258000000000001,-0.000258000000000001,-4.60000000000065e-05,-7.20000000000027e-05,-7.19999999999999e-05,-0.000377999999999997,-0.000344,0.000166,NA
1.43814671427551,0.499428,0.083144,0.040966,0.016542,0.00935,0.004844,0.003218,0.002818,0.001648,0.000739999999999995,0.00015,0.000206,0.000388000000000002,-2.1999999999997e-05,0.000288000000000002,0.000426000000000002,0.000488,-3.0000000000004e-05,-0.000194000000000003,-0.000623999999999998,-0.000354000000000002,-0.000584765957446805,-0.000320000000000002,-0.000488,-0.000148000000000002,-0.000426000000000002,-4.80000000000018e-05,-9.19999999999987e-05,-0.000517999999999998,-6.80000000000035e-05,-0.000316,-0.000290000000000003,-0.000181999999999999,-0.000260000000000002,-0.000546000000000001,-0.000582000000000002,-0.000391999999999999,-0.000278000000000003,-1.20000000000005e-05,-0.000136000000000001,-0.000117999999999998,-0.000501999999999998,-0.000212,-0.000144,NA
1.4269945313934,0.515378,0.082098,0.042248,0.016866,0.01026,0.004606,0.003628,0.003252,0.002008,0.000514000000000001,0.000441999999999999,5.4000000000002e-05,0.000209999999999999,2.00000000000387e-06,4.5999999999998e-05,0.000418000000000001,0.000258000000000001,0.000197999999999999,0.000215999999999997,-0.000240000000000001,-0.000405999999999997,-0.000459914893617022,-0.000356,-0.000352000000000001,-0.000178,-0.000406000000000003,-0.000142000000000004,-0.000468000000000001,-0.000416000000000002,-0.000243999999999994,6.00000000000307e-06,-0.000425999999999996,-0.000183999999999997,-0.000349999999999994,-0.000421999999999997,-0.000127999999999997,-0.000174000000000004,-0.000226000000000002,-3.4000000000006e-05,8.19999999999993e-05,3.59999999999985e-05,0.000275999999999999,7.39999999999981e-05,0.000377999999999997,NA
1.45342035604884,0.53086,0.085754,0.044132,0.019154,0.011654,0.005708,0.00412,0.003594,0.002082,0.001006,0.00055,0.000280000000000004,0.000394000000000003,0.000444000000000003,0.000348000000000005,0.000590000000000003,0.000425999999999999,0.000303999999999999,0.000308000000000004,0.000166,-0.000201999999999998,-0.000456297872340423,-0.000297999999999999,-0.000246000000000001,-7.59999999999963e-05,-0.000213999999999999,-0.000216000000000002,-0.000534000000000003,-0.000659999999999997,-0.000252000000000001,-0.000368000000000004,-0.000638,-0.000570000000000002,-0.000529999999999998,-0.000499999999999997,-0.000344,-0.000382000000000002,-0.000428000000000003,-0.000335999999999999,3.99999999999977e-05,-0.000313999999999999,-8.60000000000014e-05,-0.000223999999999998,-0.000192000000000002,NA
1.14043191907485,0.531292,0.08567,0.043438,0.017642,0.01066,0.004746,0.003788,0.003384,0.00212599999999999,0.000793999999999994,0.000511999999999995,-0.000238000000000002,-0.000200000000000003,-0.000216000000000002,-9.00000000000034e-05,0.000367999999999998,0.000456,0.000314000000000002,0.000363999999999999,5.39999999999992e-05,-3.79999999999967e-05,-0.000230510638297875,-0.000129999999999998,-9.39999999999998e-05,-6.99999999999989e-05,-0.000348000000000002,-0.000226000000000002,-0.000114000000000001,-0.000551999999999995,-0.000260000000000005,-0.000288,-0.000296000000000004,-0.000422,-0.000352000000000001,-0.000142000000000004,-0.000289999999999998,-0.000282000000000002,-5.59999999999974e-05,-0.000306,-0.000288,-0.000171999999999997,0.000264000000000001,0.000140000000000001,0.000231999999999999,NA
1.1494021531322,0.535918,0.091272,0.045794,0.018888,0.011564,0.005732,0.003688,0.003308,0.002082,0.000609999999999999,0.000417999999999998,5.59999999999974e-05,0.000235999999999999,-0.000178,0.000277999999999997,0.000311999999999998,0.000613999999999999,0.000494,-6.20000000000005e-05,-0.000482000000000002,-0.000307999999999998,-0.000284978723404257,-0.000384000000000003,-0.000582000000000002,-0.000513999999999999,-0.000440000000000001,-5.80000000000041e-05,-0.000112000000000006,-0.000218000000000001,-0.000573999999999998,-0.000478,-0.000284,-0.000613999999999996,-0.000395999999999998,-0.000399999999999997,-0.000192000000000002,-0.000562,-0.000622,-0.000568000000000001,-0.000409999999999999,-0.000269999999999996,-0.00025,-0.000296000000000001,0.000106,NA
0.948662861254228,0.542522,0.091676,0.04298,0.017618,0.01121,0.005476,0.00398200000000001,0.003728,0.001962,0.000494000000000003,0.000502000000000001,1.59999999999997e-05,0.000112,-5e-05,-0.000302000000000004,0.000518000000000001,0.000422000000000003,0.000228,-3.59999999999985e-05,-0.000165999999999997,-0.000209999999999997,-3.43829787234029e-05,-5.99999999999994e-05,-0.000405999999999995,-0.000252000000000004,-0.000471999999999997,-0.000391999999999993,-0.000377999999999994,-0.000329999999999998,0.000322,0.000175999999999999,0.000158000000000001,-2.60000000000019e-05,-0.000251999999999998,-0.000152000000000004,4.20000000000016e-05,-0.000503999999999994,-0.000139999999999995,-0.000409999999999997,-0.000385999999999999,-0.000158000000000001,3.60000000000014e-05,-0.000303999999999999,-0.000345999999999998,NA
0.849276,0.572844,0.09387,0.042898,0.0165,0.009832,0.004778,0.00331,0.00311,0.001308,0.000500000000000003,0,9.39999999999941e-05,0.000357999999999996,0.000163999999999996,-4.80000000000075e-05,7.99999999999926e-05,0.000201999999999998,0.00025,0.000107999999999998,-0.000224000000000001,-0.000144000000000003,-0.000228297872340426,-0.000190000000000001,-0.000218000000000001,-0.000305999999999997,-0.000395999999999995,-0.000322,-0.00055,-0.000654000000000002,0.000334000000000003,2.40000000000009e-05,-0.000189999999999998,-7.99999999999841e-06,0.000148000000000002,-0.000149999999999997,-0.000141999999999996,-0.000367999999999998,-0.000336000000000001,-0.000423999999999998,-0.000118000000000001,-5.59999999999974e-05,-0.000469999999999996,-0.000239999999999995,0.000126000000000008,NA
0.809544,0.628752,0.101664,0.047164,0.019956,0.011522,0.005772,0.003674,0.003218,0.001608,0.000373999999999998,-9.39999999999969e-05,0.000296000000000004,0.000446000000000001,0.000394,0.000768000000000001,0.000546000000000001,0.000594000000000003,0.000510000000000002,0.000746000000000001,-0.000253999999999999,-0.000270000000000002,-0.000236851063829786,-0.000102000000000004,-5.2000000000001e-05,-0.000144,-0.000410000000000002,-0.000438000000000002,-8.60000000000014e-05,-0.000709999999999999,0.000211999999999998,0.000235999999999996,0.000231999999999996,1.79999999999978e-05,0.000361999999999995,-0.000210000000000005,0.000279999999999998,-0.000296000000000001,-0.000290000000000001,-0.000533999999999995,-0.000256,-0.000331999999999996,-0.000236000000000001,-0.000239999999999998,-0.000251999999999998,NA
0.756782,0.678176,0.10056,0.046496,0.018518,0.010704,0.0054,0.003706,0.002846,0.001896,0.000257999999999998,0.000226000000000002,0.000211999999999998,0.000440000000000001,0.000293999999999997,0.000178,0.000262,0.000841999999999999,0.000613999999999999,0.000302000000000004,-0.000251999999999995,-0.000333999999999998,-0.000185319148936168,-0.000203999999999996,-0.000166,-0.000135999999999996,-0.000158000000000001,-0.000351999999999998,-0.000242000000000002,-0.000638000000000005,0.000452000000000004,-0.000123999999999995,0.000386000000000001,0.000144000000000003,0.000108000000000001,-0.000115999999999997,0.000184000000000003,-0.000164000000000001,0.000171999999999997,-6.80000000000007e-05,0.000230000000000001,-0.000148000000000002,-5.99999999999966e-05,-0.000223999999999995,0.000116000000000003,NA
0.712438,0.735348,0.105666,0.050542,0.021978,0.013954,0.007124,0.005052,0.00368,0.002628,0.000573999999999998,0.000335999999999999,0.000196000000000001,0.000432000000000002,5.40000000000049e-05,0.000398000000000002,0.000522,0.000410000000000005,0.000706,-5.99999999999739e-06,-0.000156000000000003,-0.000467999999999998,-0.000338127659574468,-0.000256,-0.000570000000000002,-0.000238000000000002,-0.000647999999999999,-7.19999999999999e-05,-0.000408000000000001,-0.000816000000000003,0.000102000000000004,8.60000000000014e-05,1.20000000000033e-05,-9.59999999999979e-05,-1.99999999999989e-05,-0.000280000000000001,-2.79999999999973e-05,-4e-04,-0.000421999999999997,-0.000153999999999999,0.000108000000000001,-8.59999999999985e-05,-0.000153999999999999,-0.000229999999999998,0.000265999999999997,NA
0.66197,0.728969802397159,0.102652,0.046782,0.018416,0.010682,0.004846,0.003696,0.003124,0.001814,0.000673999999999995,0.000193999999999997,-3.79999999999939e-05,0.000420000000000005,-0.000279999999999995,1.80000000000035e-05,0.000154000000000005,0.000346000000000004,0.000314000000000004,0.000236000000000001,-0.000218000000000001,-0.000112,-0.000265829787234043,-0.000279999999999998,-0.000126000000000002,-0.000212000000000003,-0.000818000000000004,-6.00000000000023e-06,-6.40000000000015e-05,-0.000726000000000002,0.000141999999999999,-8.99999999999977e-05,2.40000000000009e-05,-0.000208000000000001,-3.40000000000003e-05,-0.000233999999999997,0.000124000000000004,-0.000610000000000005,-0.000414000000000004,-0.000588000000000002,-0.000440000000000006,-0.000498000000000002,-0.000315999999999997,-0.000194,-0.000138,NA
0.61476,0.765953273546217,0.106048,0.047102,0.019116,0.011642,0.005166,0.00352,0.00298,0.001598,0.000603999999999999,0.000435999999999998,8.39999999999975e-05,-6.39999999999986e-05,-0.000206,-7.20000000000027e-05,8.80000000000024e-05,0.000806,0.000624000000000001,0.000213999999999999,-0.000328000000000003,-3.9999999999992e-06,-0.000493148936170215,0.000101999999999998,-0.000166000000000005,-0.000246000000000001,-0.000466000000000003,-6.79999999999978e-05,-7.99999999999983e-05,-0.000741999999999999,-0.000238,-0.000280000000000001,-7.00000000000017e-05,-0.000307999999999998,-0.000127999999999997,-7.59999999999963e-05,3.40000000000003e-05,-0.000109999999999999,-3.9999999999992e-06,-0.000103999999999999,0.000156,-8.00000000000011e-05,6.5999999999994e-05,9.39999999999969e-05,0.000338,NA
0.568758,0.867134468199301,0.10824,0.048834,0.02057,0.013236,0.00621,0.004088,0.004236,0.00242200000000001,0.000888000000000002,0.000560000000000002,0.000802000000000001,0.000302000000000001,-3e-04,0.000208000000000001,0.000545999999999998,0.000509999999999997,9.39999999999998e-05,0.000113999999999999,-0.000241999999999999,2.1999999999997e-05,-0.000278170212765954,9.79999999999961e-05,-0.000432000000000002,-0.000591999999999993,-0.000650000000000003,0.000113999999999999,-0.000338000000000002,-0.000142000000000004,0.000185999999999996,-9.99999999999972e-05,-2.20000000000056e-05,-0.000198000000000002,-0.000324000000000001,0.000229999999999998,-0.000160000000000002,-0.000455999999999997,1.80000000000064e-05,-0.000197999999999993,-0.000109999999999999,-0.000177999999999994,-0.000425999999999999,-0.000259999999999999,2.84216497992845e-18,NA
0.51932,0.895046521896703,0.107808,0.048046,0.01998,0.012232,0.006006,0.004158,0.003806,0.002574,0.001436,0.000682000000000008,0.000369999999999999,-0.000109999999999999,0.000207999999999998,0.000158000000000001,0.000465999999999997,0.000880000000000004,0.000308000000000001,0.000126000000000002,-0.000428000000000003,-0.000628,-0.000670723404255321,-0.000485999999999999,-0.000690000000000001,-0.000595999999999998,-0.000933999999999997,-0.000126000000000002,-0.000253999999999999,-0.000440000000000003,0.000414000000000001,-7.99999999999983e-05,0.000140000000000003,-6.19999999999976e-05,0.000134,-0.000228,0.000184000000000006,-0.000384000000000003,-0.000244,9.99999999999659e-06,9.99999999999943e-06,-7.39999999999981e-05,-2.39999999999981e-05,-1.40000000000015e-05,0.000344,NA
0.48464,1.14276599846115,0.115838,0.054054,0.023808,0.015782,0.00762,0.005608,0.00483,0.002948,0.001406,0.000600000000000006,0.000171999999999997,2.19999999999942e-05,-0.000192000000000004,-3.2000000000005e-05,7.19999999999942e-05,0.000838,0.000590000000000003,0.000206,-0.000728,-0.000648000000000002,-0.000597999999999999,-0.000807999999999996,-0.000293999999999997,1.99999999999989e-05,-0.000202000000000004,-0.000482000000000002,-0.000506,-0.000690000000000001,-4.40000000000055e-05,4.39999999999969e-05,-0.000136000000000001,-0.000519999999999999,-0.000276000000000002,-0.000182000000000002,-3e-04,-0.000451999999999998,-9.39999999999998e-05,-0.000189999999999998,-0.000497999999999999,-0.000118000000000001,-0.000366,-0.000364000000000001,5.59999999999974e-05,NA
0.450598,1.03321118769884,0.110408,0.047688,0.018526,0.011324,0.005286,0.003696,0.002592,0.001848,0.000475999999999996,0.000273999999999998,0.000211999999999998,-1.00000000000023e-05,-0.000130000000000001,-0.000234,-0.000131999999999999,0.000308000000000001,-4.39999999999998e-05,-2.00000000000017e-05,-0.000607999999999998,-0.000483999999999997,-0.000340510638297872,-0.000560000000000002,-0.001082,3.40000000000003e-05,-0.000449999999999997,-0.000402000000000001,-0.000520000000000002,-0.000607999999999998,-4.7999999999999e-05,-1.39999999999986e-05,-0.000481999999999996,4.00000000000205e-06,-0.000343999999999997,-0.000497999999999996,0.000102000000000004,-0.000266000000000003,-0.000416000000000002,-0.000202000000000001,-0.000394000000000003,-0.000102000000000001,-0.000550000000000003,-0.000468000000000004,-0.000466000000000005,NA
0.437028,1.17672566379299,0.116104,0.049858,0.019408,0.012322,0.005498,0.003972,0.003202,0.002012,0.000666,0.000394000000000003,0.00045,0.000445999999999998,-3.79999999999939e-05,0.000210000000000002,0.000266000000000003,0.000841999999999999,0.000302000000000001,0.000316,-0.000427999999999994,-0.000101999999999998,-0.000312936170212765,-0.000368000000000001,-4e-04,-0.000338000000000002,-0.000604000000000002,-0.000412000000000003,-5.2000000000001e-05,-0.000631999999999999,4.39999999999969e-05,0.000143999999999994,-0.000330000000000001,-0.000124000000000004,-0.000134000000000003,-0.000138000000000005,-0.000130000000000001,-0.000597999999999996,-0.000466,-0.000393999999999994,-0.000241999999999999,-0.000359999999999997,-0.000160000000000002,5.99999999999994e-05,7.99999999999983e-05,NA
0.427986,1.2765112557612,0.121956,0.051194,0.019084,0.01231,0.005518,0.003702,0.002854,0.001626,0.000572,8.00000000000011e-05,0.000435999999999998,0.000266,-4.20000000000016e-05,-0.000258000000000001,4.99999999999972e-05,0.000540000000000001,0.000364000000000004,0.000220000000000005,-0.000614000000000001,-0.000329999999999998,-0.000391914893617022,-0.000469999999999999,-0.000706000000000003,-0.000438,-0.000516,-0.000101999999999998,-0.000235999999999999,-0.000495999999999998,0.000219999999999999,9.60000000000036e-05,-0.000329999999999995,-9.99999999999659e-06,0.000146000000000004,0.000122000000000003,0.000134000000000003,-0.000622,-0.000434000000000003,-0.000418000000000004,-0.000440000000000003,-0.000690000000000001,-0.000388,-0.000107999999999998,7.8000000000003e-05,NA
